Source	Target
SPI1	MLIP
SPI1	MLIP-AS1
SPI1	TINAG
SPI1	FAM83B
SPI1	HCRTR2
SPI1	GFRAL
SPI1	HMGCLL1
SPI1	BMP5
SPI1	COL21A1
SPI1	DST-AS1
SPI1	BEND6
SPI1	BAG2
SPI1	LINC03001
SPI1	MIR548U
SPI1	GUSBP4
SPI1	LINC00680
SPI1	LINC00680-GUSBP4
SPI1	MTRNR2L9
SPI1	LGSN
SPI1	PTP4A1
SPI1	SCAT8
SPI1	ZC3H11C
SPI1	SLC25A51P1
SPI1	LOC102723883
SPI1	LINC02549
SPI1	ADGRB3-DT
SPI1	ADGRB3
SPI1	COL19A1
SPI1	COL9A1
SPI1	LINC01610
SPI1	FAM135A-AS1
SPI1	B3GAT2
SPI1	MIR30C2
SPI1	MIR30A
SPI1	LINC00472
SPI1	LINC01626
SPI1	RIMS1
SPI1	KCNQ5
SPI1	KCNQ5-IT1
SPI1	MIR4282
SPI1	KCNQ5-AS1
SPI1	KHDC1L
SPI1	KHDC1
SPI1	DPPA5
SPI1	OOEP
SPI1	DDX43
SPI1	LOC101928516
SPI1	SNORD156
SPI1	COL12A1
SPI1	TMEM30A-DT
SPI1	LOC101928540
SPI1	MIR4463
SPI1	FILIP1
SPI1	IMPG1
SPI1	LINC02540
SPI1	HTR1B
SPI1	MEI4
SPI1	MIR10524
SPI1	HMGN3-AS1
SPI1	LCAL1
SPI1	LCA5
SPI1	SH3BGRL2
SPI1	LINC01621
SPI1	ELOVL4
SPI1	TTK
SPI1	LINC01526
SPI1	TPBG
SPI1	RWDD2A
SPI1	PRSS35
SPI1	SNAP91
SPI1	LOC105377879
SPI1	RIPPLY2
SPI1	MRAP2
SPI1	LINC01611
SPI1	TBX18-AS1
SPI1	TBX18
SPI1	LINC02535
SPI1	NT5E
SPI1	SNORD50A
SPI1	HTR1E
SPI1	CGA
SPI1	GJB7
SPI1	C6orf163
SPI1	LINC01590
SPI1	CFAP206
SPI1	LOC101928911
SPI1	SPACA1
SPI1	CNR1
SPI1	LOC101928936
SPI1	SRSF12
SPI1	PM20D2
SPI1	GABRR1
SPI1	GABRR2
SPI1	MDN1-AS1
SPI1	GJA10
SPI1	BACH2
SPI1	MIR4464
SPI1	MIR4643
SPI1	CASC6
SPI1	EPHA7
SPI1	TSG1
SPI1	MANEA-DT
SPI1	FUT9
SPI1	FHL5
SPI1	GPR63
SPI1	KLHL32
SPI1	LOC101927314
SPI1	MIR2113
SPI1	PNKY
SPI1	POU3F2
SPI1	FAXC
SPI1	COQ3
SPI1	PNISR-AS1
SPI1	PRDM13
SPI1	MCHR2-AS1
SPI1	MCHR2
SPI1	SIM1
SPI1	GRIK2
SPI1	LIN28B-AS1
SPI1	LIN28B
SPI1	BVES
SPI1	BVES-AS1
SPI1	POPDC3
SPI1	LOC105377924
SPI1	LINC02526
SPI1	MIR587
SPI1	LINC02532
SPI1	CD24
SPI1	BEND3
SPI1	SOBP
SPI1	SCML4
SPI1	OSTM1-AS1
SPI1	NR2E1
SPI1	LINC00222
SPI1	ARMC2-AS1
SPI1	CCDC162P
SPI1	PPIL6
SPI1	SMPD2
SPI1	GPR6
SPI1	METTL24
SPI1	DDO
SPI1	SLC22A16
SPI1	SNORA40C
SPI1	GSTM2P1
SPI1	SNORD166
SPI1	LOC102724646
SPI1	LINC02527
SPI1	CCN6
SPI1	TUBE1
SPI1	FAM229B
SPI1	LAMA4-AS1
SPI1	LAMA4
SPI1	RFPL4B
SPI1	LINC02518
SPI1	LINC02541
SPI1	MROCKI
SPI1	LINC02880
SPI1	HS3ST5
SPI1	LINC02534
SPI1	TPI1P3
SPI1	TSPYL4
SPI1	LOC100287467
SPI1	CALHM6
SPI1	CALHM5
SPI1	CALHM4
SPI1	TRAPPC3L
SPI1	RSPH4A
SPI1	FAM162B
SPI1	GPRC6A
SPI1	RFX6
SPI1	VGLL2
SPI1	ROS1
SPI1	LOC101927919
SPI1	SLC35F1
SPI1	LOC105377967
SPI1	BRD7P3
SPI1	PLN
SPI1	SELENOKP3
SPI1	MIR548B
SPI1	FAM184A
SPI1	LOC285762
SPI1	LOC105377975
SPI1	MIR3144
SPI1	GJA1
SPI1	FABP7
SPI1	CLVS2
SPI1	TRDN-AS1
SPI1	TRDN
SPI1	NKAIN2
SPI1	TPD52L1
SPI1	LOC100126584
SPI1	LINC02523
SPI1	HEY2
SPI1	NCOA7-AS1
SPI1	MIR588
SPI1	RSPO3
SPI1	KIAA0408
SPI1	MTCL3
SPI1	C6orf58
SPI1	THEMIS
SPI1	PTPRK-AS1
SPI1	PTPRK
SPI1	TMEM244
SPI1	SAMD3
SPI1	TMEM200A
SPI1	SMLR1
SPI1	ARG1
SPI1	ENPP3
SPI1	OR2A4
SPI1	CTAGE9
SPI1	MIR548H5
SPI1	ENPP1
SPI1	CCN2
SPI1	MIR548AJ1
SPI1	LINC01013
SPI1	MOXD1
SPI1	TAAR9
SPI1	TAAR8
SPI1	TAAR6
SPI1	TAAR5
SPI1	TAAR3P
SPI1	TAAR2
SPI1	TAAR1
SPI1	VNN3P
SPI1	SNORA33
SPI1	LINC00326
SPI1	EYA4
SPI1	LINC01312
SPI1	TARID
SPI1	TCF21
SPI1	SLC2A12
SPI1	HMGA1P7
SPI1	CT69
SPI1	LINC03002
SPI1	ALDH8A1
SPI1	MIR3662
SPI1	MYB
SPI1	MIR548A2
SPI1	AHI1-DT
SPI1	PDE7B-AS1
SPI1	MTFR2
SPI1	MAP3K5-AS1
SPI1	MAP3K5-AS2
SPI1	SLC35D3
SPI1	NHEG1
SPI1	IL20RA
SPI1	IL22RA2
SPI1	OLIG3
SPI1	LINC03004
SPI1	LINC02539
SPI1	WAKMAR2
SPI1	SIMALR
SPI1	PERP
SPI1	ARFGEF3
SPI1	PBOV1
SPI1	SMIM28
SPI1	HEBP2
SPI1	MIR3145
SPI1	NHSL1-AS1
SPI1	CCDC28A-AS1
SPI1	ECT2L
SPI1	LINC01625
SPI1	FILNC1
SPI1	LINC02941
SPI1	LOC103352541
SPI1	MIR3668
SPI1	MIR4465
SPI1	GJE1
SPI1	LOC153910
SPI1	LINC01277
SPI1	PHACTR2-AS1
SPI1	ZC2HC1B
SPI1	HYMAI
SPI1	SNORA98
SPI1	EPM2A-DT
SPI1	GRM1
SPI1	ADGB-DT
SPI1	ADGB
SPI1	KATNBL1P6
SPI1	LUADT1
SPI1	SAMD5
SPI1	UST-AS1
SPI1	UST-AS2
SPI1	TAB2-AS1
SPI1	SUMO4
SPI1	RPS18P9
SPI1	LOC645967
SPI1	RAET1E-AS1
SPI1	RAET1E
SPI1	RAET1G
SPI1	LOC105378052
SPI1	ULBP2
SPI1	ULBP1
SPI1	RAET1K
SPI1	RAET1L
SPI1	ULBP3
SPI1	PPP1R14C
SPI1	IYD
SPI1	PLEKHG1
SPI1	MIR12131
SPI1	LOC102723831
SPI1	AKAP12
SPI1	SYNE1-AS1
SPI1	MYCT1
SPI1	VIP
SPI1	RGS17
SPI1	MIR1273C
SPI1	CLDN20
SPI1	NOX3
SPI1	LOC105378068
SPI1	MIR1202
SPI1	SNORD28B
SPI1	LOC115308161
SPI1	MIR4466
SPI1	MIR3692
SPI1	SYNJ2-IT1
SPI1	SNORA116
SPI1	MIR7161
SPI1	MIR3918
SPI1	EZR-AS1
SPI1	OSTCP1
SPI1	LINC02901
SPI1	TAGAP
SPI1	FNDC1
SPI1	FNDC1-AS1
SPI1	LINC02529
SPI1	PNLDC1
SPI1	MAS1
SPI1	AIRN
SPI1	CHP1P2
SPI1	SLC22A2
SPI1	SLC22A3
SPI1	LPAL2
SPI1	LPA
SPI1	PLG
SPI1	AGPAT4-IT1
SPI1	LOC105378098
SPI1	PACRG
SPI1	PACRG-AS2
SPI1	PACRG-AS3
SPI1	PACRG-AS1
SPI1	DKFZp451B082
SPI1	CAHM
SPI1	LOC102724152
SPI1	MEAT6
SPI1	C6orf118
SPI1	PDE10A
SPI1	LINC00602
SPI1	LINC00473
SPI1	LOC729681
SPI1	TBXT
SPI1	LOC101929297
SPI1	PRR18
SPI1	LOC100289495
SPI1	RPS6KA2-IT1
SPI1	MIR1913
SPI1	RPS6KA2-AS1
SPI1	MIR3939
SPI1	CEP43
SPI1	CCR6
SPI1	GPR31
SPI1	LOC105378123
SPI1	HPAT5
SPI1	UNC93A
SPI1	TTLL2
SPI1	TCP10L3
SPI1	LOC105378127
SPI1	LINC02538
SPI1	LINC02487
SPI1	LOC441179
SPI1	LINC01558
SPI1	HGC6.3
SPI1	KIF25-AS1
SPI1	KIF25
SPI1	LOC105378137
SPI1	LOC101929420
SPI1	DACT2
SPI1	SMOC2
SPI1	LOC105378146
SPI1	LOC101929460
SPI1	LOC102724357
SPI1	LINC01615
SPI1	LINC02544
SPI1	THBS2-AS1
SPI1	THBS2
SPI1	DYNLT2
SPI1	LINC00574
SPI1	LINC00242
SPI1	LOC100131532
SPI1	LOC102724511
SPI1	LOC154449
SPI1	LINC01624
SPI1	LOC285804
SPI1	MIR4644
SPI1	LINC03015
SPI1	LINC03014
SPI1	LOC105375115
SPI1	FOXL3
SPI1	FOXL3-OT1
SPI1	LOC442497
SPI1	LOC112267991
SPI1	PDGFA
SPI1	PDGFA-DT
SPI1	PRKAR1B-AS2
SPI1	PRKAR1B-AS1
SPI1	PRKAR1B
SPI1	GET4
SPI1	MIR339
SPI1	GPR146
SPI1	GPER1
SPI1	ZFAND2A-DT
SPI1	UNCX
SPI1	MICALL2
SPI1	LOC100128653
SPI1	TMEM184A
SPI1	PSMG3-AS1
SPI1	LOC105375303
SPI1	ELFN1
SPI1	ELFN1-AS1
SPI1	MIR4655
SPI1	SNORA114
SPI1	MIR6836
SPI1	GRIFIN
SPI1	MIR4648
SPI1	CARD11
SPI1	LOC100129603
SPI1	SDK1
SPI1	LOC105375131
SPI1	SNORD165
SPI1	PAPOLB
SPI1	RADIL
SPI1	RNF216P1
SPI1	RBAK-RBAKDN
SPI1	RBAKDN
SPI1	ZNF890P
SPI1	SLC29A4
SPI1	LINC02983
SPI1	MIR589
SPI1	LOC221946
SPI1	RNF216-IT1
SPI1	MIR6874
SPI1	ZNF815P
SPI1	OCM
SPI1	RSPH10B2
SPI1	ANKRD61
SPI1	FAM220A
SPI1	GRID2IP
SPI1	INTS15
SPI1	ZNF853
SPI1	PMS2CL
SPI1	MIR3683
SPI1	LOC100131257
SPI1	LINC03016
SPI1	COL28A1
SPI1	MIOS-DT
SPI1	GLCCI1-DT
SPI1	NXPH1
SPI1	PER3P1
SPI1	LOC100131472
SPI1	MGC4859
SPI1	THSD7A
SPI1	VWDE
SPI1	LOC102725191
SPI1	SCIN
SPI1	ARL4A
SPI1	ETV1
SPI1	DGKB
SPI1	AGMO
SPI1	MEOX2
SPI1	LINC02587
SPI1	CRPPA-AS1
SPI1	CRPPA
SPI1	SOSTDC1
SPI1	LRRC72
SPI1	TSPAN13
SPI1	AGR2
SPI1	AGR3
SPI1	LINC02888
SPI1	LINC02889
SPI1	PRPS1L1
SPI1	MIR1302-6
SPI1	TWIST1
SPI1	FERD3L
SPI1	MIR3146
SPI1	POLR1F
SPI1	TMEM196
SPI1	LOC101927668
SPI1	MACC1-AS1
SPI1	GIRGL
SPI1	LOC101927769
SPI1	ITGB8-AS1
SPI1	ABCB5
SPI1	SP8
SPI1	RPL23P8
SPI1	LINC01162
SPI1	MIR1183
SPI1	DNAH11
SPI1	RAPGEF5
SPI1	STEAP1B-AS1
SPI1	LOC401312
SPI1	IL6
SPI1	IL6-AS1
SPI1	SNHG26
SPI1	SNORD93
SPI1	HYCC1
SPI1	KLHL7-DT
SPI1	SNORD65C
SPI1	IGF2BP3
SPI1	RPS2P32
SPI1	CLK2P1
SPI1	STK31
SPI1	NPY
SPI1	PALS2
SPI1	SPMIP4
SPI1	NPVF
SPI1	LINC03007
SPI1	MIR148A
SPI1	SNX10-AS1
SPI1	LINC02981
SPI1	KIAA0087
SPI1	LINC02860
SPI1	HOXA1
SPI1	HOXA2
SPI1	HOXA3
SPI1	HOXA4
SPI1	HOXA7
SPI1	HOXA9
SPI1	HOXA10-AS
SPI1	HOXA10
SPI1	HOXA11-AS
SPI1	HOTTIP
SPI1	EVX1
SPI1	EVX1-AS
SPI1	TSL
SPI1	JAZF1-AS1
SPI1	TRIL
SPI1	CPVL-AS2
SPI1	CHN2
SPI1	CHN2-AS1
SPI1	PRR15
SPI1	MIR550A3
SPI1	LOC646762
SPI1	ZNRF2P2
SPI1	WIPF3
SPI1	SCRN1
SPI1	LOC105375218
SPI1	MIR550B1
SPI1	DKFZP586I1420
SPI1	GARS1-DT
SPI1	GARS1
SPI1	CRHR2
SPI1	INMT
SPI1	MINDY4
SPI1	AQP1
SPI1	GHRHR
SPI1	ADCYAP1R1
SPI1	NEUROD6
SPI1	ITPRID1
SPI1	PPP1R17
SPI1	PDE1C
SPI1	LOC100130673
SPI1	DPY19L1P1
SPI1	ZNRF2P1
SPI1	MIR550A2
SPI1	MIR550B2
SPI1	LINC00997
SPI1	DPY19L1P2
SPI1	RP9P
SPI1	FLJ20712
SPI1	BMPER
SPI1	NPSR1
SPI1	NPSR1-AS1
SPI1	DPY19L2P1
SPI1	TBX20
SPI1	LOC401324
SPI1	HERPUD2-AS1
SPI1	LINC03013
SPI1	SEPTIN7-DT
SPI1	LOC101928618
SPI1	MATCAP2
SPI1	AOAH-IT1
SPI1	MIR1200
SPI1	GPR141
SPI1	NME8
SPI1	SFRP4
SPI1	TARP
SPI1	AMPH
SPI1	FAM183BP
SPI1	POU6F2
SPI1	POU6F2-AS2
SPI1	SNORA20B
SPI1	POU6F2-AS1
SPI1	YAE1
SPI1	CDK13-DT
SPI1	SUGCT
SPI1	LINC01450
SPI1	LINC01449
SPI1	INHBA-AS1
SPI1	INHBA
SPI1	GLI3
SPI1	LINC01448
SPI1	C7orf25
SPI1	HECW1
SPI1	HECW1-IT1
SPI1	MIR3943
SPI1	LUARIS
SPI1	URGCP-MRPS24
SPI1	SPDYE1
SPI1	POLR2J4
SPI1	LINC00957
SPI1	RASA4CP
SPI1	MIR6838
SPI1	AEBP1
SPI1	GCK
SPI1	CAMK2B
SPI1	NPC1L1
SPI1	H2AZ2
SPI1	MIR4657
SPI1	SNORA9
SPI1	NACAD
SPI1	RAMP3
SPI1	ADCY1
SPI1	SEPTIN7P2
SPI1	IGFBP1
SPI1	IGFBP3
SPI1	LOC730338
SPI1	SNORD151
SPI1	LINC01447
SPI1	LINC02902
SPI1	LINC00525
SPI1	PKD1L1-AS1
SPI1	PKD1L1
SPI1	SUN3
SPI1	C7orf57
SPI1	ABCA13
SPI1	CDC14C
SPI1	VWC2
SPI1	ZPBP
SPI1	SPMIP7
SPI1	FIGNL1
SPI1	DDC-AS1
SPI1	DDC
SPI1	COBL
SPI1	LOC107986794
SPI1	POM121L12
SPI1	LINC01446
SPI1	LINC01445
SPI1	VSTM2A
SPI1	VSTM2A-OT1
SPI1	SEC61G-DT
SPI1	EGFR
SPI1	ELDR
SPI1	FKBP9P1
SPI1	MRPS17
SPI1	PHKG1
SPI1	NUPR2
SPI1	LOC650226
SPI1	LOC100240728
SPI1	DKFZp434L192
SPI1	LOC101928401
SPI1	LOC401357
SPI1	MIR4283-1
SPI1	LOC105375297
SPI1	MIR3147HG
SPI1	ZNF716
SPI1	ZNF733P
SPI1	LOC100287834
SPI1	MIR4283-2
SPI1	ZNF722
SPI1	ZNF735
SPI1	ZNF679
SPI1	YWHAEP1
SPI1	LOC641746
SPI1	ZNF273
SPI1	ERV3-1-ZNF117
SPI1	CCT6P3
SPI1	SNORA22C
SPI1	SNORA15B-2
SPI1	INTS4P1
SPI1	LOC101929322
SPI1	INTS4P2
SPI1	LINC03006
SPI1	LINC03011
SPI1	RABGEF1P1
SPI1	LOC100996437
SPI1	GTF2IRD1P1
SPI1	GTF2IP23
SPI1	LINC02604
SPI1	MIR4650-1
SPI1	MIR4650-2
SPI1	SPDYE21
SPI1	PMS2P4
SPI1	STAG3L4
SPI1	LINC01372
SPI1	LOC102723427
SPI1	CT66
SPI1	GALNT17
SPI1	MIR3914-1
SPI1	CALN1
SPI1	SBDSP1
SPI1	SPDYE7P
SPI1	NSUN5P2
SPI1	TRIM74
SPI1	FKBP6P1
SPI1	PMS2P7
SPI1	STAG3L3
SPI1	SPDYE13
SPI1	SPDYE15
SPI1	GTF2IP4
SPI1	SPDYE10
SPI1	NCF1B
SPI1	TRIM50
SPI1	FKBP6
SPI1	FZD9
SPI1	MLXIPL
SPI1	VPS37D
SPI1	DNAJC30
SPI1	MIR4284
SPI1	STX1A
SPI1	ABHD11-AS1
SPI1	ABHD11
SPI1	CLDN3
SPI1	CLDN4
SPI1	METTL27
SPI1	TMEM270
SPI1	ELN
SPI1	MIR590
SPI1	MIR10525
SPI1	GTF2I-AS1
SPI1	STAG3L2
SPI1	PMS2P5
SPI1	SPDYE12
SPI1	CASTOR2
SPI1	NCF1C
SPI1	GTF2IP1
SPI1	SPDYE9
SPI1	PMS2P2
SPI1	STAG3L1
SPI1	NSUN5P1
SPI1	SPDYE5
SPI1	PMS2P3
SPI1	CCL26
SPI1	CCL24
SPI1	MIR4651
SPI1	SNORA14A
SPI1	TMEM120A
SPI1	GTF2IP7
SPI1	SRRM3
SPI1	ZP3
SPI1	SSC4D
SPI1	FDPSP2
SPI1	UPK3B
SPI1	SPDYE16
SPI1	LINC03009
SPI1	DTX2P1-UPK3BP1-PMS2P11
SPI1	SPDYE17
SPI1	PMS2P9
SPI1	SPDYE18
SPI1	FAM185BP
SPI1	LOC101927243
SPI1	RPL13AP17
SPI1	MAGI2-AS2
SPI1	MAGI2-AS3
SPI1	GNAI1
SPI1	LOC101927269
SPI1	GNAT3
SPI1	LOC105369146
SPI1	LOC100128317
SPI1	CACNA2D1-AS1
SPI1	CACNA2D1
SPI1	PCLO
SPI1	SEMA3E
SPI1	LINC03017
SPI1	SEMA3D
SPI1	LINC00972
SPI1	GRM3
SPI1	ELAPOR2
SPI1	DMTF1-AS1
SPI1	TP53TG1
SPI1	ABCB1
SPI1	RUNDC3B
SPI1	ADAM22
SPI1	SRI-AS1
SPI1	STEAP4
SPI1	ZNF804B
SPI1	TEX47
SPI1	DPY19L2P4
SPI1	STEAP1
SPI1	STEAP2-AS1
SPI1	CFAP69
SPI1	FAM237B
SPI1	LOC101927446
SPI1	LOC101409256
SPI1	CLDN12
SPI1	PTTG1IP2
SPI1	CYP51A1-AS1
SPI1	LRRD1
SPI1	MIR1285-1
SPI1	TMBIM7P
SPI1	CDK6-AS1
SPI1	HEPACAM2
SPI1	MIR653
SPI1	MIR489
SPI1	CALCR
SPI1	MIR4652
SPI1	TFPI2
SPI1	TFPI2-DT
SPI1	GNGT1
SPI1	GNG11
SPI1	COL1A2-AS1
SPI1	PEG10
SPI1	PPP1R9A
SPI1	PON1
SPI1	PON3
SPI1	ASB4
SPI1	DYNC1I1
SPI1	MIR591
SPI1	DLX6
SPI1	DLX5
SPI1	TAC1
SPI1	ASNS
SPI1	CCZ1P-OR7E38P
SPI1	CZ1P-ASNS
SPI1	OCM2
SPI1	BHLHA15
SPI1	NPTX2
SPI1	TMEM130
SPI1	LOC101927550
SPI1	KPNA7
SPI1	MYH16
SPI1	ATP5MF-PTCD1
SPI1	FAM200A
SPI1	TMEM225B
SPI1	CYP3A5
SPI1	CYP3A7
SPI1	CYP3A7-CYP3A51P
SPI1	CYP3A4
SPI1	CYP3A43
SPI1	OR2AE1
SPI1	GJC3
SPI1	AZGP1
SPI1	AZGP1P1
SPI1	LOC105375423
SPI1	AP4M1
SPI1	CNPY4
SPI1	MBLAC1
SPI1	MIR4658
SPI1	TRAPPC14
SPI1	GAL3ST4
SPI1	GPC2
SPI1	STAG3
SPI1	PVRIG
SPI1	CASTOR3P
SPI1	SPDYE3
SPI1	STAG3L5P-PVRIG2P-PILRB
SPI1	PVRIG2P
SPI1	SPACDR
SPI1	NYAP1
SPI1	AGFG2
SPI1	FBXO24
SPI1	PCOLCE-AS1
SPI1	MOSPD3
SPI1	TFR2
SPI1	LOC105375429
SPI1	ZAN
SPI1	EPHB4
SPI1	SLC12A9-AS1
SPI1	MIR6875
SPI1	UFSP1
SPI1	ACHE
SPI1	MUC3A
SPI1	MUC12
SPI1	MUC12-AS1
SPI1	MUC17
SPI1	SERPINE1
SPI1	VGF
SPI1	NAT16
SPI1	MOGAT3
SPI1	CLDN15
SPI1	LNCPRESS1
SPI1	IFT22
SPI1	COL26A1
SPI1	LINC01007
SPI1	MYL10
SPI1	SH2B2
SPI1	MIR4285
SPI1	SPDYE6
SPI1	LOC100630923
SPI1	LOC100289561
SPI1	MIR548O
SPI1	LRWD1
SPI1	UPK3BL2
SPI1	SPDYE2B
SPI1	POLR2J2
SPI1	RASA4DP
SPI1	LRRC17
SPI1	NFE4
SPI1	FBXL13
SPI1	RPL19P12
SPI1	DPY19L2P2
SPI1	RELN
SPI1	LHFPL3
SPI1	LHFPL3-AS1
SPI1	LHFPL3-AS2
SPI1	EFCAB10
SPI1	CDHR3
SPI1	GPR22
SPI1	DUS4L-BCAP29
SPI1	SLC26A4
SPI1	SLC26A4-AS1
SPI1	CBLL1-AS1
SPI1	SLC26A3
SPI1	LAMB1
SPI1	LAMB4
SPI1	NRCAM
SPI1	THAP5
SPI1	LINC02903
SPI1	EIF3IP1
SPI1	LRRN3
SPI1	LSMEM1
SPI1	LINC03076
SPI1	LOC101928012
SPI1	HRAT17
SPI1	GPR85
SPI1	PPP1R3A
SPI1	FOXP2
SPI1	MIR3666
SPI1	LINC01393
SPI1	LINC01392
SPI1	SNORA25B
SPI1	LOC102724434
SPI1	CAV2
SPI1	CAV1
SPI1	COMETT
SPI1	MET
SPI1	ST7-OT4
SPI1	ST7-AS1
SPI1	ST7-OT3
SPI1	WNT2
SPI1	ASZ1
SPI1	CFTR
SPI1	CFTR-AS1
SPI1	ANKRD7
SPI1	LINC02476
SPI1	KCND2
SPI1	TSPAN12
SPI1	WNT16
SPI1	PTPRZ1
SPI1	AASS
SPI1	FEZF1-AS1
SPI1	FEZF1
SPI1	RNF133
SPI1	RNF148
SPI1	CADPS2
SPI1	TAS2R16
SPI1	SLC13A1
SPI1	IQUB
SPI1	LMOD2
SPI1	HYAL6P
SPI1	HYAL4
SPI1	SPAM1
SPI1	LOC105375483
SPI1	TMEM229A
SPI1	LOC101928211
SPI1	GPR37
SPI1	LINC03043
SPI1	LOC101928283
SPI1	LOC101928254
SPI1	MIR592
SPI1	GRM8-AS1
SPI1	GRM8
SPI1	LINC03012
SPI1	GCC1
SPI1	FSCN3
SPI1	PAX4
SPI1	LRRC4
SPI1	MIR593
SPI1	MIR129-1
SPI1	LEP
SPI1	PRRT4
SPI1	LOC107986845
SPI1	HILPDA
SPI1	LINC01000
SPI1	GARIN1B
SPI1	OPN1SW
SPI1	CCDC136
SPI1	FLNC
SPI1	FLNC-AS1
SPI1	SPMIP1
SPI1	KCP
SPI1	TPI1P2
SPI1	LOC407835
SPI1	SMO
SPI1	STRIP2
SPI1	SMKR1
SPI1	MIR182
SPI1	MIR183
SPI1	LINC03008
SPI1	SSMEM1
SPI1	CPA2
SPI1	CPA4
SPI1	CPA5
SPI1	LOC105375504
SPI1	CPA1
SPI1	MEST
SPI1	MESTIT1
SPI1	MIR335
SPI1	COPG2IT1
SPI1	TSGA13
SPI1	KLF14
SPI1	MIR29A
SPI1	MIR29B1
SPI1	MKLN1-AS
SPI1	PODXL
SPI1	LOC101928782
SPI1	LOC101928807
SPI1	PLXNA4
SPI1	FLJ40288
SPI1	LOC100506937
SPI1	LOC105375512
SPI1	MIR6133
SPI1	LOC101928861
SPI1	LRGUK
SPI1	AKR1B10
SPI1	AKR1B15
SPI1	BPGM
SPI1	CALD1
SPI1	MIR6509
SPI1	STRA8
SPI1	SLC13A4
SPI1	FAM180A
SPI1	LUZP6
SPI1	CHRM2
SPI1	MIR490
SPI1	LOC349160
SPI1	PTN
SPI1	DGKI
SPI1	CREB3L2-AS1
SPI1	AKR1D1
SPI1	MIR4468
SPI1	SVOPL
SPI1	ATP6V0A4
SPI1	KIAA1549
SPI1	ZC3HAV1L
SPI1	MIR10399
SPI1	IFT56
SPI1	FMC1
SPI1	LOC100129148
SPI1	KLRG2
SPI1	CLEC2L
SPI1	KDM7A-DT
SPI1	SLC37A3
SPI1	RAB19
SPI1	DENND2A
SPI1	NDUFB2-AS1
SPI1	TMEM178B
SPI1	WEE2
SPI1	WEE2-AS1
SPI1	TAS2R3
SPI1	TAS2R4
SPI1	TAS2R5
SPI1	PRSS37
SPI1	OR9A4
SPI1	TAS2R38
SPI1	MGAM2
SPI1	MOXD2P
SPI1	PRSS59P
SPI1	MIR11400
SPI1	MTRNR2L6
SPI1	PRSS1
SPI1	PRSS2
SPI1	EPHB6
SPI1	TRPV6
SPI1	TRPV5
SPI1	LLCFC1
SPI1	KEL
SPI1	OR9A2
SPI1	OR6V1
SPI1	OR6W1P
SPI1	PIP
SPI1	TAS2R39
SPI1	TAS2R40
SPI1	TMEM139
SPI1	CLCN1
SPI1	FAM131B
SPI1	FAM131B-AS2
SPI1	MIR6892
SPI1	EPHA1
SPI1	TAS2R60
SPI1	TAS2R41
SPI1	OR10AC1
SPI1	CTAGE15
SPI1	TCAF2
SPI1	TCAF2P1
SPI1	CTAGE6
SPI1	LOC154761
SPI1	OR2F2
SPI1	OR2F1
SPI1	OR6B1
SPI1	OR2A5
SPI1	OR2A25
SPI1	OR2A14
SPI1	CTAGE8
SPI1	CTAGE4
SPI1	OR2A1-AS1
SPI1	ARHGEF35-AS1
SPI1	ARHGEF35
SPI1	OR2A42
SPI1	OR2A9P
SPI1	OR2A20P
SPI1	OR2A1
SPI1	ARHGEF5
SPI1	ARHGEF34P
SPI1	NOBOX
SPI1	CNTNAP2
SPI1	CNTNAP2-AS1
SPI1	MIR548F4
SPI1	LOC105375556
SPI1	C7orf33
SPI1	RNY5
SPI1	RNY4
SPI1	RNY3
SPI1	RNY1
SPI1	GHET1
SPI1	ZNF425
SPI1	LOC155060
SPI1	ZNF767P
SPI1	KRBA1
SPI1	SSPOP
SPI1	LOC100134040
SPI1	ACTR3C
SPI1	LRRC61
SPI1	ZBED10P
SPI1	RARRES2
SPI1	ZNF775
SPI1	LOC728743
SPI1	LINC00996
SPI1	GIMAP4
SPI1	GIMAP6
SPI1	GIMAP1-GIMAP5
SPI1	TMEM176B
SPI1	AOC1
SPI1	KCNH2
SPI1	NOS3
SPI1	ATG9B
SPI1	ASIC3
SPI1	CDK5
SPI1	GBX1
SPI1	ABCF2-H2BK1
SPI1	MIR671
SPI1	SMARCD3
SPI1	WDR86-AS1
SPI1	WDR86
SPI1	MIR3907
SPI1	CRYGN
SPI1	PRKAG2-AS2
SPI1	PRKAG2-AS1
SPI1	GALNTL5
SPI1	FABP5P3
SPI1	LINC01003
SPI1	XRCC2
SPI1	LINC01287
SPI1	DPP6
SPI1	LOC101929998
SPI1	PAXIP1-DT
SPI1	HTR5A
SPI1	HTR5A-AS1
SPI1	BLACE
SPI1	LINC03010
SPI1	EN2
SPI1	CNPY1
SPI1	RBM33-DT
SPI1	SHH
SPI1	LOC389602
SPI1	LOC285889
SPI1	LINC00244
SPI1	RNF32-DT
SPI1	RNF32
SPI1	MNX1-AS1
SPI1	LOC101927914
SPI1	MIR153-2
SPI1	PTPRN2-AS1
SPI1	MIR595
SPI1	PTPRN2
SPI1	MIR5707
SPI1	DYNC2I1
SPI1	LINC00689
SPI1	VIPR2
SPI1	LOC101927506
SPI1	OR4F21
SPI1	ZNF596
SPI1	FAM87A
SPI1	TDRP
SPI1	LOC401442
SPI1	LOC105377777
SPI1	LOC286083
SPI1	DLGAP2-AS1
SPI1	CLN8-AS1
SPI1	MIR3674
